zlo,zhi,z_effective,s_Mpc_over_h,xi0_proxy,xi1_proxy_odd
1.000000000000000056e-01,2.000000000000000111e-01,1.599532701393774348e-01,3.000000000000000000e+01,8.519799760541157951e-02,1.085230921769992848e-02
1.000000000000000056e-01,2.000000000000000111e-01,1.599532701393774348e-01,5.000000000000000000e+01,5.891217075660395291e-03,-1.795636716657246501e-02
1.000000000000000056e-01,2.000000000000000111e-01,1.599532701393774348e-01,7.000000000000000000e+01,1.967411475307513039e-03,-8.186420036370054346e-03
1.000000000000000056e-01,2.000000000000000111e-01,1.599532701393774348e-01,9.000000000000000000e+01,3.214835085711531277e-03,1.404844189411438675e-02
1.000000000000000056e-01,2.000000000000000111e-01,1.599532701393774348e-01,1.100000000000000000e+02,-4.007705217069663754e-03,4.973993073305410691e-03
1.000000000000000056e-01,2.000000000000000111e-01,1.599532701393774348e-01,1.300000000000000000e+02,-4.280185235516043019e-03,-8.445523596363581700e-04
2.000000000000000111e-01,2.999999999999999889e-01,2.556799394473844855e-01,3.000000000000000000e+01,9.275892950722475216e-02,9.717600674840483690e-03
2.000000000000000111e-01,2.999999999999999889e-01,2.556799394473844855e-01,5.000000000000000000e+01,2.910319963652132844e-02,-1.304083246333646688e-02
2.000000000000000111e-01,2.999999999999999889e-01,2.556799394473844855e-01,7.000000000000000000e+01,7.758010752869457828e-03,5.884688775406569580e-03
2.000000000000000111e-01,2.999999999999999889e-01,2.556799394473844855e-01,9.000000000000000000e+01,5.329049142595043177e-03,2.490550639934538315e-03
2.000000000000000111e-01,2.999999999999999889e-01,2.556799394473844855e-01,1.100000000000000000e+02,2.370563465404415537e-03,1.570877447921260883e-03
2.000000000000000111e-01,2.999999999999999889e-01,2.556799394473844855e-01,1.300000000000000000e+02,1.940793376213254245e-03,3.534815425467827273e-04
2.999999999999999889e-01,4.000000000000000222e-01,3.539010479327216463e-01,3.000000000000000000e+01,9.453822253981472579e-02,2.283135617371109469e-03
2.999999999999999889e-01,4.000000000000000222e-01,3.539010479327216463e-01,5.000000000000000000e+01,2.589723489535866383e-02,1.046400549931746082e-02
2.999999999999999889e-01,4.000000000000000222e-01,3.539010479327216463e-01,7.000000000000000000e+01,7.155152741381638065e-03,-1.476166935841942028e-03
2.999999999999999889e-01,4.000000000000000222e-01,3.539010479327216463e-01,9.000000000000000000e+01,3.901658136464974426e-03,-8.093948242565108739e-04
2.999999999999999889e-01,4.000000000000000222e-01,3.539010479327216463e-01,1.100000000000000000e+02,1.494510215328273333e-03,1.047603131354867554e-03
2.999999999999999889e-01,4.000000000000000222e-01,3.539010479327216463e-01,1.300000000000000000e+02,-2.390599875876424103e-03,2.118820260933165257e-03
