3.479367215857962934e-04,-3.360132312970564282e-05,-1.940026913378472705e-05,-1.845075243603026900e-05,5.928736473165376559e-06,8.379958369974031023e-07,-2.845213619822054292e-05,-3.382424775158168100e-05,2.420995998022456322e-05,1.959134241107591845e-06,-6.585714397332904201e-06,1.765133075056124894e-06,-3.079356085919295223e-05,-6.077511198841569593e-06,-1.342343100466638317e-05,-1.555772117367806742e-05,1.759554175361199282e-05,1.509597326618534201e-05
-3.360132312970564282e-05,1.676402683971990929e-04,-7.348915558180678862e-06,2.083265512581846188e-05,8.529471749801277223e-06,2.327436244606423117e-05,3.766403950806490760e-05,3.718325651684196732e-05,-9.783281253109170337e-06,-1.449429640717278674e-05,-3.654671473699807707e-06,-2.866106417740917777e-06,1.913270313728278243e-05,-1.081151189573179561e-06,7.751640869984072240e-06,4.185211108256691034e-06,-3.328790791347330044e-06,-6.911120794979027398e-06
-1.940026913378472705e-05,-7.348915558180678862e-06,1.176106318337982065e-04,-1.658231929414767208e-05,7.273525869292572419e-06,-2.154172853723417794e-05,-2.734871123125559830e-05,7.744234658662512376e-06,8.092650872183221824e-06,1.581287824795317318e-05,-8.338224103200656107e-06,-1.311230368568619869e-06,-2.479430620235801476e-05,-1.740411861952842980e-05,-1.395708181481407918e-05,9.821344861123335503e-07,1.311465761961308889e-05,-1.353749327203674104e-06
-1.845075243603026900e-05,2.083265512581846188e-05,-1.658231929414767208e-05,6.393926744847837460e-05,-6.060745689587031403e-06,4.195175388503047105e-06,4.477878360908956688e-05,-1.276683131085339307e-05,7.896966896283152243e-06,-5.878943575626212243e-06,1.182943454082611898e-05,5.617867355956829897e-06,1.831080869178816104e-07,1.705940992865983073e-06,6.645947969760745722e-06,5.433401072742046614e-06,-2.725133024791280294e-06,-3.996305146610320270e-06
5.928736473165376559e-06,8.529471749801277223e-06,7.273525869292572419e-06,-6.060745689587031403e-06,3.437785724907841767e-05,3.973679248087301002e-06,-7.761187602689907528e-06,1.032590094917350670e-05,3.427236638121141921e-06,4.208890719514433131e-06,3.552983388140685393e-06,-3.385849137624738991e-06,1.326950378954041194e-05,1.092920198304055048e-07,-1.221171772682649202e-06,3.139450879267382656e-07,2.344247458294354889e-06,5.325819815448264544e-06
8.379958369974031023e-07,2.327436244606423117e-05,-2.154172853723417794e-05,4.195175388503047105e-06,3.973679248087301002e-06,3.169840868745019493e-05,-2.383634265180782272e-06,-7.506618773112045164e-07,-4.632194636433981259e-07,-6.197711598542475377e-06,-1.101888529651462132e-06,-1.361662073993466713e-06,1.582727945802538122e-05,-2.698539152991794071e-06,-2.007761976262983184e-06,5.922274513548782704e-06,-7.196337176206445855e-06,2.482439091930218542e-06
-2.845213619822054292e-05,3.766403950806490760e-05,-2.734871123125559830e-05,4.477878360908956688e-05,-7.761187602689907528e-06,-2.383634265180782272e-06,1.358358922871023356e-04,2.872458966325101197e-05,-1.746346001891631101e-07,-6.041410306353848215e-06,6.551821545007296567e-06,-4.127563644902649051e-06,2.047154099113732918e-05,7.523888040681714879e-06,1.205987481773124689e-05,-4.200095236319208607e-07,-7.677667131811434352e-06,1.050184145675103829e-05
-3.382424775158168100e-05,3.718325651684196732e-05,7.744234658662512376e-06,-1.276683131085339307e-05,1.032590094917350670e-05,-7.506618773112045164e-07,2.872458966325101197e-05,6.047695777954804972e-05,-8.695538492225484708e-06,2.094822345329529694e-07,-2.135507462073814998e-06,-3.813627828114319742e-06,4.194586672467460093e-06,1.796105650228343569e-06,4.379706151622014987e-06,-9.227316732342408695e-06,-2.593425006304812316e-06,4.157325418844150149e-06
2.420995998022456322e-05,-9.783281253109170337e-06,8.092650872183221824e-06,7.896966896283152243e-06,3.427236638121141921e-06,-4.632194636433981259e-07,-1.746346001891631101e-07,-8.695538492225484708e-06,3.273288168118682452e-05,-2.184833567165135140e-06,2.053225136599577150e-06,5.499664277048689946e-06,-4.357925187914990736e-07,2.692827548948860554e-06,-1.099956608749645746e-06,3.962520265462327415e-06,-1.231303328861896651e-06,-4.034258188689008799e-06
1.959134241107591845e-06,-1.449429640717278674e-05,1.581287824795317318e-05,-5.878943575626212243e-06,4.208890719514433131e-06,-6.197711598542475377e-06,-6.041410306353848215e-06,2.094822345329529694e-07,-2.184833567165135140e-06,2.757474558947525125e-05,2.260967742398027681e-06,-6.624392088458078533e-06,-1.695278921721268307e-05,-4.085637305570179818e-06,-3.864906535167404767e-06,-4.022645912787495775e-07,-2.322179644850974865e-06,2.089436115879890722e-06
-6.585714397332904201e-06,-3.654671473699807707e-06,-8.338224103200656107e-06,1.182943454082611898e-05,3.552983388140685393e-06,-1.101888529651462132e-06,6.551821545007296567e-06,-2.135507462073814998e-06,2.053225136599577150e-06,2.260967742398027681e-06,1.615138515835993628e-05,1.831102659977452876e-06,-4.467206013604663661e-06,-1.204875033034294096e-06,5.055571903928747665e-06,1.878088008920661264e-06,-9.774257958956876094e-07,-1.132971776959691185e-06
