zlo,zhi,z_effective,s_Mpc_over_h,xi0_proxy,xi1_proxy_odd
1.000000000000000056e-01,2.000000000000000111e-01,1.602510127087468650e-01,3.000000000000000000e+01,9.040159927444488264e-02,2.049138498803029784e-02
1.000000000000000056e-01,2.000000000000000111e-01,1.602510127087468650e-01,5.000000000000000000e+01,2.078753235305401056e-02,1.003930179097861988e-02
1.000000000000000056e-01,2.000000000000000111e-01,1.602510127087468650e-01,7.000000000000000000e+01,-6.190149795053319880e-03,4.412334575778905851e-03
1.000000000000000056e-01,2.000000000000000111e-01,1.602510127087468650e-01,9.000000000000000000e+01,3.975594595763015139e-03,1.354404220559837953e-02
1.000000000000000056e-01,2.000000000000000111e-01,1.602510127087468650e-01,1.100000000000000000e+02,1.857401048552870335e-03,-2.650127274048144806e-03
1.000000000000000056e-01,2.000000000000000111e-01,1.602510127087468650e-01,1.300000000000000000e+02,2.389257673703931066e-04,-6.136697511411723718e-03
2.000000000000000111e-01,2.999999999999999889e-01,2.556923256392217847e-01,3.000000000000000000e+01,8.910669205399049386e-02,1.760583793895395197e-02
2.000000000000000111e-01,2.999999999999999889e-01,2.556923256392217847e-01,5.000000000000000000e+01,1.038969211888431284e-02,-9.043179544933830846e-03
2.000000000000000111e-01,2.999999999999999889e-01,2.556923256392217847e-01,7.000000000000000000e+01,3.177335932119381562e-03,-1.876807551268211503e-03
2.000000000000000111e-01,2.999999999999999889e-01,2.556923256392217847e-01,9.000000000000000000e+01,4.341017563502762647e-03,-1.849264412001528799e-03
2.000000000000000111e-01,2.999999999999999889e-01,2.556923256392217847e-01,1.100000000000000000e+02,-1.508887624898299761e-03,2.269995251222247778e-03
2.000000000000000111e-01,2.999999999999999889e-01,2.556923256392217847e-01,1.300000000000000000e+02,4.603528481880213102e-05,1.570117205042793939e-03
2.999999999999999889e-01,4.000000000000000222e-01,3.539548156050795757e-01,3.000000000000000000e+01,1.063458587882571832e-01,1.252720841445999558e-02
2.999999999999999889e-01,4.000000000000000222e-01,3.539548156050795757e-01,5.000000000000000000e+01,2.283125787531272918e-02,-1.612743190022810844e-02
2.999999999999999889e-01,4.000000000000000222e-01,3.539548156050795757e-01,7.000000000000000000e+01,7.945107825867506190e-03,1.069828744196045164e-03
2.999999999999999889e-01,4.000000000000000222e-01,3.539548156050795757e-01,9.000000000000000000e+01,-2.141267351711480336e-03,-5.175492244647488319e-04
2.999999999999999889e-01,4.000000000000000222e-01,3.539548156050795757e-01,1.100000000000000000e+02,6.432034671706808983e-04,2.301387498328274703e-03
2.999999999999999889e-01,4.000000000000000222e-01,3.539548156050795757e-01,1.300000000000000000e+02,-1.193544938674328095e-03,-1.092677723319439515e-03
